composed_key,schedDepTime,actDepTime,schedArrTime,actArrTime
2011-12-02 - UA-2695-DFW-PHL,3630.0,3635.0,3815.0,3815.0
2011-12-16 - UA-1219-IAH-PBI,24565.0,24588.0,24706.0,24722.0
2011-12-29 - AA-3574-CLT-MIA,43210.0,43210.0,43330.0,43328.0
2011-12-26 - UA-1426-LGA-CLE,38250.0,38231.0,38362.0,38314.0
2011-12-31 - UA-3798-ORD-DTW,45987.0,46049.0,46070.0,46118.0
2011-12-14 - UA-1027-MEX-IAH,21355.0,21354.0,21490.0,21475.0
2011-12-18 - AA-2020-MIA-ATL,26630.0,26628.0,26745.0,26739.0
2011-12-04 - CO-1230-FLL-EWR,6815.0,6821.0,6994.0,6979.0
2012-01-03 - AA-1510-MIA-JFK,49955.0,49951.0,50130.0,50137.0
2012-01-03 - AA-3820-DEN-LAX,50055.0,50087.0,50220.0,50204.0
2011-12-22 - AA-3827-ATL-ORD,32670.0,32667.0,32805.0,32797.0
2011-12-18 - CO-1293-FLL-EWR,26707.0,26708.0,26882.0,26888.0
2011-12-28 - UA-2691-DTW-CLT,41765.0,41767.0,41872.0,41841.0
2011-12-22 - CO-1218-EWR-DFW,32515.0,32510.0,32782.0,32804.0
2011-12-09 - AA-3756-ORD-SLC,14055.0,14155.0,14265.0,14325.0
2011-12-22 - UA-2882-PHL-DTW,33210.0,33204.0,33313.0,33299.0
2011-12-27 - AA-4388-ORD-DTW,40230.0,40248.0,40310.0,40329.0
2011-12-12 - UA-6272-BUR-SFO,18180.0,18176.0,18269.0,18255.0
2011-12-08 - AA-3514-CLE-MIA,12190.0,12198.0,12380.0,12352.0
2012-01-01 - UA-2688-PHX-SFO,47399.0,47413.0,47526.0,47530.0
2011-12-03 - AA-3808-LAX-PHX,6150.0,6166.0,4773.0,4789.0
2011-12-31 - UA-482-SFO-DEN,46230.0,46224.0,46381.0,46360.0
2011-12-13 - UA-2515-DFW-CLT,19505.0,19517.0,19651.0,19662.0
2012-01-01 - UA-6470-SAN-LAX,47678.0,47763.0,47711.0,47788.0
2011-12-30 - AA-2574-MIA-ATL,44635.0,44654.0,44755.0,44741.0
2012-01-03 - AA-3356-DFW-CVG,49955.0,49967.0,50085.0,50079.0
2011-12-31 - UA-523-IAD-DEN,45911.0,45913.0,46149.0,46139.0
2011-12-04 - UA-1722-EWR-LAS,6505.0,6530.0,6845.0,6862.0
2011-12-29 - AA-4344-DTW-ORD,42945.0,42950.0,43014.0,42995.0
2011-12-22 - AA-3827-ATL-ORD,32670.0,32703.0,32805.0,32788.0
2012-01-01 - UA-2419-CLT-ATL,47459.0,47489.0,47540.0,47534.0
2011-12-10 - AA-1259-ORD-PHX,15270.0,15267.0,15495.0,15482.0
2011-12-20 - UA-3094-RSW-CLT,29825.0,29841.0,29940.0,29935.0
2011-12-08 - UA-5192-IAD-IAH,12570.0,12570.0,12776.0,12794.0
2011-12-20 - AA-2459-DFW-LAX,30165.0,30167.0,30370.0,30345.0
2011-12-18 - AA-2320-DFW-ORD,26625.0,26622.0,26770.0,26768.0
2011-12-22 - AA-3573-MIA-CLT,32965.0,32969.0,33095.0,33104.0
2011-12-08 - AA-4288-DTW-ORD,13135.0,13131.0,13220.0,13203.0
2011-12-09 - CO-1669-SFO-IAH,14324.0,14337.0,14540.0,14549.0
2011-12-22 - AA-2525-DFW-MIA,32485.0,32498.0,32650.0,32664.0
2011-12-01 - CO-4221-MEM-IAH,2788.0,2779.0,2899.0,2890.0
2011-12-13 - UA-6286-PSP-LAS,19971.0,19983.0,20014.0,20027.0
2011-12-05 - CO-1693-MCO-IAH,8040.0,8047.0,8197.0,8185.0
2011-12-30 - AA-1874-DFW-EWR,44130.0,44137.0,44330.0,44298.0
2011-12-30 - AA-3957-MEM-ORD,44285.0,44320.0,44400.0,44416.0
2011-12-03 - CO-1293-FLL-EWR,5100.0,5101.0,5270.0,5313.0
2011-12-08 - CO-1216-EWR-ATL,12540.0,12554.0,12700.0,12686.0
2011-12-04 - CO-1406-IAH-LAX,7371.0,7443.0,7586.0,7635.0
2011-12-27 - UA-4903-DAL-IAH,40390.0,40386.0,40460.0,40439.0
2011-12-28 - UA-1141-EWR-BOS,41820.0,41834.0,41874.0,41871.0
2011-12-19 - AA-1735-MIA-KIN,28420.0,28435.0,28515.0,28511.0
2011-12-31 - AA-2493-DFW-LAX,46295.0,46297.0,46500.0,46488.0
2011-12-08 - CO-1672-PHL-IAH,12874.0,12886.0,13100.0,13094.0
2011-12-16 - AA-685-MIA-IAH,24230.0,24410.0,24400.0,24580.0
2011-12-07 - AA-1412-MIA-JFK,11620.0,11590.0,11785.0,11766.0
2011-12-22 - UA-2842-MCO-PHL,33155.0,33148.0,33291.0,33288.0
2011-12-17 - UA-2445-SFO-CLT,25635.0,25635.0,25928.0,25935.0
2011-12-30 - UA-2115-EWR-PHL,43890.0,43888.0,43949.0,43940.0
2011-12-14 - AA-3703-ORD-ATL,21540.0,21571.0,21655.0,21691.0
2011-12-24 - AA-1259-ORD-PHX,35430.0,35449.0,35634.0,35641.0
2011-12-09 - AA-1279-DFW-PHX,14100.0,14100.0,14255.0,14252.0
2011-12-29 - AA-1212-MIA-EWR,42700.0,42727.0,42870.0,42870.0
2011-12-08 - AA-1147-DFW-PHX,12915.0,12932.0,13070.0,13072.0
2011-12-14 - CO-4140-MSP-EWR,21110.0,21104.0,21267.0,21260.0
2011-12-24 - CO-1739-EWR-SEA,35705.0,35714.0,36077.0,36065.0
2011-12-02 - AA-252-LAX-MIA,4210.0,4235.0,4495.0,4495.0
2011-12-18 - AA-2212-CUN-DFW,26690.0,26705.0,26865.0,26840.0
2011-12-11 - AA-3825-SLC-ORD,16680.0,16704.0,16875.0,16858.0
2011-12-02 - CO-1403-IAH-ORD,3870.0,3868.0,4023.0,4025.0
2011-12-10 - AA-1597-BOS-ORD,15060.0,15064.0,15245.0,15235.0
2011-12-16 - AA-1494-LAS-DFW,24015.0,24013.0,24175.0,24171.0
2011-12-13 - AA-1835-ORD-SFO,20055.0,20052.0,20330.0,20331.0
2011-12-08 - AA-3720-ORD-ATL,13160.0,13172.0,13270.0,13257.0
2011-12-07 - AA-3703-ORD-ATL,11460.0,11492.0,11575.0,11600.0
2011-12-03 - CO-1401-IAH-BOS,5335.0,5338.0,5555.0,5544.0
2011-12-11 - AA-1381-DFW-SFO,17090.0,17090.0,17310.0,17324.0
2011-12-02 - CO-1690-IAH-EWR,3775.0,3774.0,3983.0,3965.0
2012-01-03 - UA-1083-BOS-IAH,50050.0,50072.0,50281.0,50279.0
2011-12-02 - AA-202-LAX-MIA,3730.0,3747.0,4015.0,4010.0
2011-12-03 - AA-329-LGA-ORD,5375.0,5385.0,5530.0,5504.0
2011-12-12 - AA-3534-CLT-MIA,18210.0,18248.0,18327.0,18341.0
2011-12-14 - CO-1676-IAH-PHL,21475.0,21496.0,21673.0,21663.0
2011-12-19 - UA-1676-IAH-PHL,28736.0,28761.0,28895.0,28914.0
2011-12-13 - UA-1114-DEN-EWR,20579.0,20579.0,19351.0,19351.0
2012-01-02 - AA-1302-CUN-MIA,48785.0,48802.0,48885.0,48869.0
2011-12-26 - AA-1302-CUN-MIA,38705.0,38704.0,38805.0,38805.0
2011-12-27 - CO-1255-LAX-EWR,40310.0,40333.0,40619.0,40634.0
2011-12-31 - AA-2296-ORD-PHL,45760.0,45828.0,45865.0,45924.0
2011-12-12 - UA-2842-MCO-PHL,18755.0,18750.0,18891.0,18893.0
2011-12-09 - AA-1960-MIA-TPA,14265.0,14294.0,14310.0,14327.0
2011-12-20 - AA-1834-MIA-IAD,29745.0,29739.0,29885.0,29883.0
2011-12-04 - AA-1522-SFO-ORD,7675.0,6246.0,6449.0,6470.0
2011-12-07 - UA-248-PHX-ORD,11277.0,11277.0,11475.0,11470.0
2011-12-18 - UA-2567-IAH-CLT,26905.0,26895.0,27046.0,27038.0
2011-12-03 - UA-2845-MCO-PHL,5100.0,5109.0,5246.0,5246.0
2011-12-17 - CO-1584-CLE-LAX,25545.0,25575.0,25830.0,25838.0
2012-01-03 - AA-144-LAX-IAD,50385.0,50379.0,50665.0,50656.0
2011-12-17 - CO-1611-EWR-IAH,26035.0,26056.0,26279.0,26241.0
2011-12-03 - AA-3825-SLC-ORD,5160.0,5178.0,5355.0,5327.0
2011-12-20 - AA-1402-DFW-STL,30330.0,30355.0,30420.0,30450.0
2011-12-17 - UA-996-PVR-LAX,25890.0,25888.0,26079.0,26064.0
2011-12-31 - AA-2348-DFW-ORD,45725.0,45723.0,45865.0,45855.0
2011-12-27 - AA-2212-CUN-DFW,39650.0,39642.0,39825.0,39816.0
2011-12-12 - UA-556-SFO-PHL,18650.0,18645.0,18950.0,18924.0
2011-12-05 - UA-2486-RDU-CLT,8175.0,8187.0,8243.0,8233.0
2011-12-02 - UA-5151-JAX-EWR,3860.0,3854.0,3999.0,4012.0
2011-12-24 - AA-3725-LAX-IAH,35895.0,35922.0,36085.0,36108.0
2011-12-05 - CO-4798-EWR-MDT,8245.0,8470.0,8313.0,8545.0
2011-12-01 - AA-1998-DFW-DCA,2680.0,2691.0,2835.0,2838.0
2011-12-08 - UA-1960-AVL-CLT,12582.0,12595.0,12635.0,12628.0
2011-12-11 - UA-1262-ORD-EWR,16800.0,16798.0,16919.0,16911.0
2011-12-26 - UA-1200-IAH-YEG,38850.0,38860.0,39129.0,39120.0
2011-12-14 - AA-1455-ORD-LAX,21420.0,21476.0,21655.0,21710.0
2011-12-18 - AA-5093-ORD-CVG,26960.0,26981.0,27035.0,27040.0
2011-12-12 - AA-1734-DFW-MCO,18150.0,18155.0,18290.0,18309.0
2011-12-10 - CO-1614-IAH-FLL,15210.0,15209.0,15355.0,15337.0
2011-12-19 - AA-404-MIA-MCO,28065.0,28074.0,28125.0,28137.0
2011-12-27 - UA-4642-PHL-CLE,39572.0,39580.0,39670.0,39648.0
2011-12-12 - AA-3573-MIA-CLT,18565.0,18582.0,18695.0,18692.0
2011-12-24 - AA-1302-CUN-MIA,35825.0,35822.0,35925.0,35911.0
2011-12-24 - AA-971-MIA-SJO,35425.0,35420.0,35590.0,35579.0
2011-12-08 - UA-780-DEN-PHX,12870.0,12883.0,12976.0,12966.0
2011-12-27 - AA-1721-MIA-MBJ,39750.0,39758.0,39845.0,39826.0
2011-12-16 - AA-144-LAX-IAD,24465.0,24461.0,24745.0,24741.0
2011-12-10 - CO-4642-IAH-AMA,15860.0,15867.0,15961.0,15946.0
2011-12-25 - AA-1466-DFW-BOS,36735.0,36735.0,36935.0,36922.0
2011-12-04 - AA-1210-ORD-BOS,6850.0,6860.0,6951.0,6963.0
2011-12-07 - CO-59-IAH-DEN,11514.0,11521.0,11670.0,11663.0
2011-12-12 - AA-3830-ORD-IAH,18390.0,18390.0,18550.0,18540.0
2011-12-12 - UA-3740-DTW-IAD,18732.0,18750.0,18800.0,18810.0
2011-12-29 - AA-3534-CLT-MIA,42690.0,42688.0,42820.0,42803.0
2011-12-30 - AA-1890-LAX-ORD,44745.0,44741.0,44980.0,44959.0
2011-12-14 - AA-1302-CUN-MIA,21425.0,21442.0,21525.0,21519.0
2011-12-25 - AA-4195-ORD-MEM,37455.0,37450.0,37565.0,37542.0
2012-01-02 - CO-1075-IAH-EWR,48355.0,48354.0,48568.0,48560.0
2011-12-24 - AA-4362-DTW-ORD,35610.0,35611.0,35681.0,35660.0
2011-12-02 - CO-1099-EWR-ORD,3600.0,3597.0,3756.0,3757.0
2011-12-27 - AA-3801-PHX-LAX,39950.0,39945.0,40050.0,40027.0
2011-12-13 - AA-295-MIA-ORD,19965.0,19971.0,20175.0,20164.0
2011-12-08 - AA-1560-DFW-IAH,12645.0,12655.0,12710.0,12695.0
2011-12-09 - UA-662-SFO-MSP,14085.0,14127.0,14304.0,14326.0
2011-12-13 - AA-1664-MIA-ATL,19635.0,19649.0,19750.0,19744.0
2012-01-03 - UA-316-DEN-IAD,50149.0,50157.0,50331.0,50319.0
2011-12-29 - AA-1402-DFW-STL,43290.0,43327.0,43380.0,43401.0
2011-12-18 - AA-2907-DFW-CVG,27215.0,27226.0,27340.0,27337.0
2011-12-12 - AA-3514-CLE-MIA,17950.0,17947.0,18140.0,18134.0
2011-12-08 - AA-614-DFW-BOS,12950.0,12967.0,13150.0,13148.0
2011-12-27 - AA-685-MIA-IAH,40070.0,40090.0,40240.0,40240.0
2011-12-17 - UA-1083-IAH-CUN,25914.0,25945.0,26055.0,26078.0
2011-12-27 - AA-3756-ORD-SLC,39975.0,39985.0,40185.0,40165.0
2011-12-09 - UA-2723-FLL-PHL,14100.0,14097.0,14267.0,14251.0
2011-12-09 - UA-2906-PHL-MCO,14210.0,14226.0,14363.0,14357.0
2011-12-19 - AA-16-SFO-JFK,28590.0,28582.0,28920.0,28921.0
2011-12-01 - AA-297-MCO-LAX,2520.0,2528.0,2855.0,2847.0
2011-12-19 - AA-1381-DFW-SFO,28610.0,28632.0,28830.0,28816.0
2011-12-28 - CO-1174-IAH-LAS,41565.0,41580.0,41739.0,41754.0
2011-12-07 - UA-721-DEN-SFO,11220.0,11218.0,11383.0,11362.0
2011-12-17 - UA-2725-FLL-PHL,25240.0,25251.0,25375.0,25378.0
2011-12-09 - AA-1299-MIA-SJU,14430.0,14452.0,14575.0,14587.0
2011-12-17 - AA-3805-PHX-LAX,25980.0,25989.0,26045.0,26038.0
2011-12-14 - AA-630-MCO-JFK,21235.0,21248.0,21386.0,21382.0
2011-12-26 - AA-402-ICT-DFW,38490.0,38490.0,38570.0,38581.0
2011-12-17 - AA-1824-PHX-DFW,25960.0,25964.0,26081.0,26079.0
2011-12-01 - CO-1008-IAH-LAX,2670.0,2680.0,2890.0,2897.0
2011-12-01 - AA-244-LAX-MCO,2475.0,2488.0,2750.0,2745.0
2011-12-08 - UA-1451-CLE-MCO,12360.0,12356.0,12508.0,12514.0
2011-12-04 - AA-1217-FLL-DFW,6720.0,6736.0,6915.0,6903.0
2011-12-29 - AA-3703-ORD-ATL,43140.0,43150.0,43255.0,43236.0
2011-12-09 - CO-1506-EWR-SFO,13719.0,13718.0,14115.0,14106.0
2012-01-01 - AA-2525-DFW-MIA,47196.0,47196.0,47330.0,47326.0
2011-12-27 - UA-537-DEN-IAH,39898.0,39914.0,40037.0,40018.0
2011-12-31 - AA-1373-MCO-DFW,45500.0,45510.0,45660.0,45670.0
2011-12-17 - AA-983-DCA-MIA,25285.0,25283.0,25450.0,25440.0
2011-12-08 - AA-557-MIA-STT,12540.0,12629.0,12690.0,12762.0
2011-12-02 - AA-2425-BWI-DFW,3700.0,3714.0,3920.0,3918.0
2011-12-05 - AA-1466-DFW-BOS,7935.0,7946.0,8135.0,8123.0
2011-12-19 - AA-3514-CLE-MIA,28030.0,28028.0,28220.0,28215.0
2011-12-29 - AA-3716-ATL-ORD,42995.0,43011.0,43119.0,43107.0
2011-12-20 - UA-1153-SFO-IAH,29305.0,29308.0,29517.0,29523.0
2012-01-02 - UA-6449-ORD-SLC,48959.0,48965.0,49169.0,49152.0
2012-01-03 - AA-557-MIA-STT,49980.0,49993.0,50130.0,50151.0
2011-12-27 - UA-31-EWR-GRU,40490.0,40506.0,41140.0,41149.0
2011-12-14 - AA-75-IAD-LAX,21530.0,21543.0,21880.0,21867.0
2012-01-02 - UA-2997-PHL-PHX,48755.0,48781.0,49075.0,49051.0
2011-12-20 - AA-3753-MSP-ORD,29755.0,29764.0,29845.0,29823.0
2011-12-08 - UA-1977-CVG-CLT,12655.0,12655.0,12740.0,12723.0
2011-12-19 - AA-404-MIA-MCO,28065.0,28074.0,28125.0,28137.0
2011-12-28 - UA-4391-IAH-OMA,41810.0,41810.0,41947.0,41930.0
2011-12-18 - CO-1406-IAH-LAX,27510.0,27526.0,27734.0,27703.0
2011-12-28 - AA-4360-ORD-DTW,41245.0,41241.0,41325.0,41302.0
2011-12-12 - UA-1197-IAH-MSY,18435.0,18453.0,18481.0,18499.0
2011-12-12 - AA-1556-DFW-ICT,18850.0,18890.0,18909.0,18942.0
2011-12-02 - AA-3804-PHL-ORD,4055.0,4063.0,4205.0,4179.0
2011-12-16 - AA-1381-DFW-SFO,24290.0,24316.0,24489.0,24499.0
2011-12-19 - AA-2212-CUN-DFW,28130.0,28125.0,28305.0,28292.0
2011-12-09 - AA-1184-PHX-DFW,14215.0,14223.0,14350.0,14326.0
2011-12-01 - AA-1381-DFW-SFO,2690.0,2706.0,2910.0,2898.0
2011-12-30 - AA-3564-MIA-CLT,43975.0,43989.0,44096.0,44081.0
2011-12-17 - AA-2049-DFW-DEN,25370.0,25387.0,25482.0,25476.0
2011-12-13 - AA-2212-CUN-DFW,19490.0,19498.0,19665.0,19691.0
2011-12-26 - UA-248-PHX-ORD,38632.0,38632.0,38833.0,38833.0
2011-12-17 - AA-616-DFW-DTW,25385.0,25419.0,25535.0,25544.0
2011-12-28 - UA-245-SFO-HNL,41427.0,41458.0,41755.0,41742.0
2011-12-20 - AA-3859-IAH-ORD,29590.0,29583.0,29740.0,29715.0
2011-12-28 - AA-1046-ATL-DFW,41235.0,41234.0,41390.0,41383.0
2011-12-17 - AA-1522-SFO-ORD,26395.0,24969.0,25190.0,25192.0
2012-01-03 - CO-1611-EWR-IAH,50515.0,50522.0,50761.0,50722.0
2011-12-14 - AA-3827-ATL-ORD,21150.0,21203.0,21285.0,21356.0
2011-12-28 - AA-2907-DFW-CVG,41615.0,41609.0,41740.0,41748.0
2011-12-26 - UA-2703-CLT-CLE,38535.0,38528.0,38632.0,38625.0
2011-12-09 - AA-2885-DFW-CVG,14400.0,14395.0,14530.0,14517.0
2011-12-17 - AA-3820-DEN-LAX,25575.0,25599.0,25707.0,25702.0
2011-12-29 - CO-1075-IAH-EWR,42595.0,42608.0,42759.0,42772.0
2011-12-17 - UA-2214-PHL-EWR,25349.0,25352.0,25405.0,25397.0
2011-12-14 - CO-1173-IAH-DEN,21045.0,21055.0,21198.0,21178.0
2012-01-03 - AA-1219-DFW-DEN,50620.0,50639.0,50740.0,50736.0
2011-12-14 - UA-41-EWR-LAX,21375.0,21373.0,21747.0,21750.0
2011-12-14 - CO-40-LAX-EWR,21045.0,21048.0,21365.0,21350.0
2011-12-27 - UA-1031-PTY-IAH,39775.0,39765.0,40040.0,40016.0
2011-12-07 - CO-1647-ORD-IAH,11535.0,11538.0,11695.0,11683.0
2012-01-03 - UA-5487-SFO-MRY,50068.0,50083.0,50117.0,50113.0
2011-12-04 - AA-2136-SXM-MIA,6960.0,6956.0,7175.0,7162.0
2011-12-10 - UA-4423-IAH-TAM,15835.0,15852.0,15942.0,15944.0
2011-12-01 - UA-858-SFO-DEN,2705.0,2764.0,2860.0,2922.0
2011-12-08 - UA-4436-IAH-ATL,12865.0,12868.0,12989.0,12976.0
2011-12-28 - UA-2465-CLT-DFW,41406.0,41405.0,41578.0,41565.0
2011-12-30 - AA-1688-DFW-MIA,44775.0,44773.0,44930.0,44933.0
2011-12-17 - UA-1216-EWR-BZE,25315.0,25313.0,25618.0,25618.0
2011-12-30 - AA-2431-DFW-LAX,44310.0,44306.0,44520.0,44498.0
2011-12-02 - AA-3806-LAX-PHX,4265.0,4276.0,4340.0,4337.0
2011-12-30 - AA-1735-MIA-KIN,44260.0,44273.0,44355.0,44354.0
2011-12-29 - AA-3851-ORD-ATL,42750.0,42745.0,42865.0,42838.0
2011-12-25 - CO-1584-CLE-LAX,37064.0,37063.0,37380.0,37326.0
2011-12-05 - UA-1628-IAH-AUS,8110.0,8158.0,8172.0,8197.0
2011-12-14 - CO-1030-DEN-IAH,21435.0,21436.0,21578.0,21576.0
2011-12-08 - UA-6370-SFO-RDM,13293.0,13301.0,13364.0,13372.0
2011-12-18 - AA-1165-JFK-MIA,26639.0,26634.0,26854.0,26811.0
2011-12-12 - AA-3573-MIA-CLT,18565.0,18582.0,18695.0,18692.0
2011-12-03 - AA-847-MCI-DFW,5710.0,5712.0,5815.0,5813.0
2011-12-18 - AA-222-LAX-BOS,26830.0,26828.0,27150.0,27143.0
2011-12-04 - AA-1868-DFW-ATL,6705.0,6712.0,6825.0,6816.0
2011-12-17 - AA-1206-PHX-ORD,25885.0,25890.0,26082.0,26079.0
2011-12-19 - AA-2385-DFW-IAH,28145.0,28149.0,28215.0,28193.0
2011-12-31 - AA-600-DFW-FLL,45695.0,45717.0,45845.0,45866.0
2011-12-22 - UA-656-PHX-ORD,32514.0,32513.0,32716.0,32699.0
2011-12-17 - UA-2633-CLT-TPA,25985.0,26025.0,26086.0,26096.0
2011-12-05 - AA-1838-JFK-BOS,7940.0,7964.0,8015.0,8010.0
2011-12-30 - AA-3564-MIA-CLT,43975.0,43989.0,44096.0,44081.0
2011-12-08 - AA-1664-MIA-ATL,12435.0,12449.0,12550.0,12531.0
2011-12-16 - AA-3591-CLE-MIA,24390.0,24386.0,24575.0,24560.0
2011-12-09 - UA-556-SFO-PHL,14314.0,14307.0,14630.0,14626.0
2011-12-03 - UA-4685-BUF-CLE,5010.0,5030.0,5080.0,5069.0
2012-01-01 - CO-1072-EWR-RSW,46860.0,46879.0,47055.0,47050.0
2011-12-12 - UA-556-SFO-PHL,18634.0,18645.0,18930.0,18921.0
2011-12-04 - AA-1007-TPA-MIA,6895.0,6895.0,6960.0,6962.0
2011-12-24 - UA-271-ORD-PVD,35731.0,35741.0,35848.0,35843.0
2011-12-30 - AA-1374-DFW-FLL,44575.0,44598.0,44730.0,44746.0
2011-12-09 - UA-5182-CVG-IAH,13625.0,13624.0,13787.0,13802.0
2011-12-19 - UA-2567-DTW-CLT,28689.0,28697.0,28800.0,28781.0
2011-12-20 - AA-1381-DFW-SFO,30050.0,30060.0,30270.0,30260.0
2012-01-01 - CO-1015-IAH-FLL,47395.0,47394.0,47540.0,47541.0
2012-01-03 - AA-1455-ORD-LAX,50220.0,50220.0,50490.0,50490.0
2012-01-01 - CO-1692-EWR-MCO,47601.0,47648.0,47773.0,47818.0
2012-01-01 - AA-282-YVR-DFW,47065.0,47080.0,47295.0,47271.0
2011-12-11 - AA-3717-IAH-ORD,17330.0,17338.0,17480.0,17462.0
2011-12-25 - AA-1134-MIA-RDU,37550.0,37550.0,37670.0,37670.0
2011-12-27 - CO-1072-EWR-RSW,39840.0,39854.0,40055.0,40034.0
2011-12-01 - AA-3833-ORD-ATL,2515.0,2523.0,2625.0,2610.0
2011-12-08 - UA-257-JFK-SFO,12690.0,12707.0,13074.0,13068.0
2011-12-17 - UA-1216-EWR-BZE,25315.0,25352.0,25618.0,25602.0
2011-12-31 - UA-2723-FLL-PHL,45780.0,45775.0,45947.0,45946.0
2011-12-11 - AA-1520-LAX-MIA,16980.0,16977.0,17265.0,17286.0
2011-12-24 - AA-743-LGA-DFW,35610.0,35623.0,35855.0,35850.0
2011-12-22 - UA-2467-CLT-DFW,33205.0,33231.0,33376.0,33409.0
2011-12-09 - AA-2212-CUN-DFW,13730.0,13745.0,13905.0,13898.0
2011-12-01 - AA-1374-DFW-FLL,2815.0,2834.0,2970.0,2960.0
2011-12-17 - UA-1693-MCO-IAH,25304.0,25295.0,25466.0,25454.0
2011-12-11 - AA-643-MIA-ORD,16570.0,16585.0,16775.0,16750.0
2011-12-13 - AA-3716-ATL-ORD,19955.0,19967.0,20074.0,20059.0
2011-12-14 - UA-721-DEN-SFO,21300.0,21302.0,21463.0,21447.0
2011-12-18 - UA-2694-DFW-PHL,27185.0,27180.0,27371.0,27357.0
2011-12-18 - AA-309-LGA-ORD,26730.0,26733.0,26900.0,26893.0
2011-12-19 - CO-1596-EWR-ORD,28740.0,28753.0,28898.0,28900.0
2012-01-01 - AA-689-DFW-SLC,47050.0,47047.0,47220.0,47211.0
2011-12-22 - CO-1676-IAH-PHL,33056.0,33111.0,33249.0,33292.0
2012-01-03 - AA-4209-CLE-ORD,50395.0,50420.0,50488.0,50480.0
2011-12-07 - UA-5910-LIT-ORD,10800.0,10798.0,10914.0,10934.0
2011-12-22 - UA-3496-DEN-OMA,33412.0,33424.0,32055.0,32074.0
2012-01-02 - AA-689-DFW-SLC,48490.0,48505.0,48640.0,48647.0
2011-12-01 - UA-1008-IAH-LAX,2670.0,2695.0,2880.0,2892.0
2011-12-03 - AA-1394-DFW-FLL,5230.0,5241.0,5385.0,5382.0
2011-12-31 - UA-2723-FLL-PHL,45780.0,45775.0,45947.0,45946.0
2011-12-16 - UA-4665-MSP-EWR,23740.0,23771.0,23903.0,23888.0
2011-12-03 - CO-1611-EWR-IAH,5870.0,5867.0,6116.0,6109.0
2011-12-17 - AA-16-SFO-JFK,25710.0,25737.0,26040.0,26053.0
2011-12-31 - UA-1649-MIA-IAH,45300.0,45306.0,45475.0,45487.0
2011-12-07 - UA-2825-MSP-PHX,11515.0,11529.0,11713.0,11706.0
2011-12-22 - AA-3740-ORD-EWR,33055.0,33071.0,33180.0,33175.0
2011-12-28 - AA-3756-ORD-SLC,41415.0,41410.0,41625.0,41606.0
2011-12-27 - AA-2212-CUN-DFW,39650.0,39665.0,39825.0,39808.0
2011-12-13 - CO-1712-IAH-SFO,20335.0,20359.0,20558.0,20564.0
2011-12-16 - UA-4144-BWI-CLE,23720.0,23720.0,23800.0,23801.0
2011-12-20 - AA-1259-ORD-PHX,29670.0,29682.0,29895.0,29873.0
2011-12-31 - AA-1956-CCS-MIA,45425.0,45475.0,45630.0,45610.0
2011-12-28 - UA-1552-PHL-IAH,41679.0,41679.0,41910.0,41901.0
2011-12-12 - UA-2486-RDU-CLT,18255.0,18255.0,18323.0,18307.0
2011-12-07 - UA-5836-MDT-ORD,11358.0,11355.0,11481.0,11470.0
2011-12-31 - AA-3979-CVG-ORD,45390.0,45394.0,45480.0,45447.0
2011-12-13 - UA-523-IAD-AUS,20155.0,20144.0,20385.0,20345.0
2012-01-03 - UA-520-MSP-ORD,49680.0,49705.0,49765.0,49748.0
2011-12-11 - UA-2467-CLT-DFW,17365.0,17374.0,17536.0,17506.0
2011-12-29 - AA-530-MIA-JFK,42980.0,42992.0,43165.0,43141.0
2011-12-10 - UA-4375-EWR-ATL,15670.0,15793.0,15815.0,15910.0
2011-12-18 - AA-3753-MSP-ORD,26875.0,26906.0,26938.0,26954.0
2011-12-16 - AA-610-DFW-BOS,24555.0,24683.0,24750.0,24853.0
2011-12-22 - CO-1203-CLE-IAH,33230.0,33231.0,33420.0,33429.0
2011-12-28 - AA-3833-ORD-ATL,41395.0,41390.0,41505.0,41489.0
2011-12-05 - CO-1533-IAH-PIT,8690.0,8696.0,8856.0,8864.0
2011-12-25 - AA-4195-ORD-MEM,37455.0,37450.0,37565.0,37542.0
2011-12-16 - UA-2830-MCO-CLT,24267.0,24278.0,24365.0,24357.0
2012-01-02 - UA-1081-SJO-EWR,48645.0,48665.0,48949.0,48949.0
2011-12-16 - CO-4597-CVG-IAH,23714.0,23712.0,23886.0,23887.0
2012-01-01 - AA-2328-DFW-ORD,46895.0,46889.0,47040.0,47034.0
2011-12-25 - AA-1259-ORD-PHX,36870.0,36883.0,37068.0,37061.0
2011-12-08 - AA-524-ICT-DFW,12760.0,12800.0,12840.0,12870.0
2011-12-11 - AA-568-ORD-FLL,16650.0,16650.0,16825.0,16814.0
2011-12-28 - CO-1601-EWR-FLL,41490.0,41540.0,41675.0,41718.0
2011-12-17 - UA-915-IAD-SFO,25775.0,25801.0,26140.0,26133.0
2011-12-25 - CO-1255-LAX-EWR,37430.0,37431.0,37739.0,37750.0
2011-12-16 - AA-4330-CVG-ORD,24275.0,24273.0,24360.0,24341.0
2011-12-25 - AA-2354-DFW-ORD,37205.0,37213.0,37333.0,37316.0
2011-12-29 - AA-3549-MIA-CVG,43340.0,43340.0,43499.0,42076.0
2011-12-30 - UA-382-IAD-LAX,44240.0,44249.0,44559.0,44551.0
2011-12-22 - UA-2467-CLT-DFW,33205.0,33231.0,33376.0,33409.0
